reportno,vin,repaircost
14973,1234602500,4841
14974,1234654117,2944
14975,1234639981,7525
14976,1234647813,15205
14977,1234639317,18777
14978,1234571863,2910
14979,1234601135,18305
14980,1234590638,8635
14981,1234589609,5720
14982,1234659433,9642
14983,1234669738,7421
14984,1234623274,8969
14985,1234622630,11869
14986,1234613287,11533
14987,1234597986,9892
14988,1234665888,3961
14989,1234588068,6578
14990,1234649769,8236
14991,1234652067,6044
14992,1234642888,16086
14993,1234576813,2983
14994,1234606225,10981
14995,1234622269,10398
14996,1234614765,14585
14997,1234641972,14648
14998,1234617627,13331
14999,1234628625,12590
15000,1234617171,16368
15001,1234665699,5195
15002,1234658046,12148
15003,1234612001,9786
15004,1234638271,6410
15005,1234648556,2293
15006,1234572120,9978
15007,1234653474,7627
15008,1234661408,18151
15009,1234611914,12464
15010,1234631729,12098
15011,1234593626,19370
15012,1234609370,12970
15013,1234634854,19036
15014,1234600727,7732
15015,1234662486,6871
15016,1234667282,11035
15017,1234648763,17389
15018,1234655845,11764
15019,1234575931,10510
15020,1234586073,12878
15021,1234615287,6321
15022,1234626600,18754
15023,1234633180,17621
15024,1234643625,15672
15025,1234604076,19230
15026,1234585634,15772
15027,1234612313,18200
15028,1234634578,9330
15029,1234575251,11245
15030,1234655308,9717
15031,1234636623,15421
15032,1234606800,7991
15033,1234583902,4427
15034,1234587044,5491
15035,1234601418,7719
15036,1234603603,18531
15037,1234621236,10322
15038,1234597079,4630
15039,1234643430,14161
15040,1234647485,18789
15041,1234640079,10136
15042,1234638344,4180
15043,1234585818,17672
15044,1234632210,5712
15045,1234617881,4424
15046,1234645877,17649
15047,1234608490,15144
15048,1234602780,15592
15049,1234590873,5114
15050,1234601107,9834
15051,1234618340,17563
15052,1234581962,19863
15053,1234669395,11414
15054,1234625714,8144
15055,1234598839,13375
15056,1234583069,2865
15057,1234648799,19777
15058,1234580932,9282
15059,1234583484,11640
15060,1234573492,15285
15061,1234622427,5053
15062,1234586391,14829
15063,1234588830,15530
15064,1234668277,7048
15065,1234645949,10854
15066,1234627172,9778
15067,1234650459,2105
15068,1234620699,19451
15069,1234662525,17627
15070,1234606714,6653
15071,1234589484,19110
15072,1234572427,15661
15073,1234648789,3790
15074,1234665109,14002
15075,1234588336,16813
15076,1234598167,7941
15077,1234659409,5346
15078,1234601451,7904
15079,1234570668,3119
15080,1234609757,19985
15081,1234659502,18948
15082,1234648974,5716
15083,1234580388,15550
15084,1234584795,4093
15085,1234611345,15730
15086,1234577292,6894
15087,1234623414,7509
15088,1234627192,7967
15089,1234629653,18176
15090,1234611723,12810
15091,1234585673,8769
15092,1234651331,5541
15093,1234580539,16005
15094,1234666993,10860
15095,1234665009,4401
15096,1234591418,17028
15097,1234657068,16155
15098,1234593451,19530
15099,1234641487,13216
15100,1234654211,14839
15101,1234626743,3313
15102,1234608234,19362
15103,1234620909,16718
15104,1234655996,5695
15105,1234652597,8296
15106,1234654437,8317
15107,1234611857,16387
15108,1234636443,5566
15109,1234572927,8526
15110,1234602268,13015
15111,1234649504,17286
15112,1234617518,2566
15113,1234594957,10784
15114,1234640272,4527
15115,1234667455,6217
15116,1234580046,15578
15117,1234618538,2070
15118,1234653708,5351
15119,1234668251,14082
15120,1234641790,4863
15121,1234618861,11288
15122,1234634812,18717
15123,1234571607,18241
15124,1234616001,4561
15125,1234661605,6058
15126,1234654458,19274
15127,1234605565,18707
15128,1234577044,10201
15129,1234607613,12046
15130,1234571143,11868
15131,1234628265,2007
15132,1234653786,11349
15133,1234661577,8126
15134,1234668160,9208
15135,1234638149,11606
15136,1234630743,13403
15137,1234579271,19989
15138,1234670099,10692
15139,1234628323,16898
15140,1234597794,7364
15141,1234615406,16702
15142,1234571343,10199
15143,1234668115,11220
15144,1234640010,18111
15145,1234664973,2919
15146,1234608695,7922
15147,1234643230,3702
15148,1234661952,6070
15149,1234636139,4250
15150,1234666443,18008
15151,1234639716,4181
15152,1234632715,15237
15153,1234627810,12838
15154,1234664713,5931
15155,1234578037,11603
15156,1234618513,6061
15157,1234588422,13285
15158,1234665614,2136
15159,1234626127,16338
15160,1234577929,8841
15161,1234652168,2569
15162,1234634694,13430
15163,1234633945,15218
15164,1234600787,2626
15165,1234656348,10491
15166,1234619014,16223
15167,1234590778,11548
15168,1234640851,12886
15169,1234597865,7925
15170,1234630793,10833
15171,1234614283,18244
15172,1234579267,9973
15173,1234640407,13896
15174,1234601224,18479
15175,1234650449,19948
15176,1234669679,6648
15177,1234619711,13989
15178,1234571568,17571
15179,1234635277,15623
15180,1234623046,14944
15181,1234596700,16064
15182,1234577837,16987
15183,1234601653,7737
15184,1234651819,5414
15185,1234649180,3083
15186,1234644911,17170
15187,1234607145,8557
15188,1234620231,7791
15189,1234591082,8793
15190,1234642564,12094
15191,1234578602,5537
15192,1234571016,7158
15193,1234578882,6517
15194,1234572921,7613
15195,1234628151,18698
15196,1234655918,4181
15197,1234574858,6245
15198,1234663630,9943
15199,1234659302,5573
15200,1234615875,7170
15201,1234627061,9725
15202,1234610319,11734
15203,1234574976,11750
15204,1234610015,9710
15205,1234631352,9346
15206,1234668690,11114
15207,1234602293,5882
15208,1234603421,13370
15209,1234621742,17271
15210,1234617346,11271
15211,1234606543,12428
15212,1234617257,11929
15213,1234657577,14302
15214,1234646945,10525
15215,1234614229,9366
15216,1234631809,9016
15217,1234663368,18515
15218,1234657820,7132
15219,1234579460,9966
15220,1234627911,16432
15221,1234614905,4628
15222,1234603325,18797
15223,1234663933,16956
15224,1234653173,4806
15225,1234623765,19498
15226,1234646832,12903
15227,1234572051,18073
15228,1234589591,3093
15229,1234614944,8735
15230,1234664214,10703
15231,1234579882,17238
15232,1234570914,11134
15233,1234595153,18171
15234,1234589196,6153
15235,1234669417,13454
15236,1234568108,7786
15237,1234610606,17245
15238,1234616843,18895
15239,1234608137,2925
15240,1234574654,19515
15241,1234612627,3503
15242,1234625712,8723
15243,1234637490,6519
15244,1234602313,5597
15245,1234656046,18686
15246,1234649610,17683
15247,1234649770,19535
15248,1234568877,5094
15249,1234626360,11441
15250,1234647576,7683
15251,1234611038,15036
15252,1234634049,4040
15253,1234639506,8394
15254,1234579159,13730
15255,1234601579,8944
15256,1234605207,6973
15257,1234626804,13700
15258,1234573811,5342
15259,1234661909,8483
15260,1234595072,8526
15261,1234639369,2463
15262,1234622061,10212
15263,1234594343,19649
15264,1234629830,12845
15265,1234631768,2163
15266,1234668288,13188
15267,1234661524,2302
15268,1234616652,16016
15269,1234613445,9612
15270,1234631206,16356
15271,1234576627,15926
15272,1234649352,4716
15273,1234656877,10641
15274,1234626933,16609
15275,1234590952,2578
15276,1234605876,15508
15277,1234593985,15141
15278,1234626136,10408
15279,1234584832,14235
15280,1234633905,17411
15281,1234575319,4133
15282,1234662053,14594
15283,1234654529,3340
15284,1234587006,16890
15285,1234583511,19211
15286,1234606499,4442
15287,1234617098,4693
15288,1234612386,10530
15289,1234658811,17217
15290,1234647401,9045
15291,1234661412,3814
15292,1234600734,14458
15293,1234652266,12120
15294,1234613728,17840
15295,1234649466,8912
15296,1234655286,6874
15297,1234621144,17844
15298,1234580786,7067
15299,1234660440,5555
15300,1234609163,6372
15301,1234639868,17809
15302,1234641426,14691
15303,1234602832,13451
15304,1234571150,9525
15305,1234595938,14208
15306,1234620805,7780
15307,1234646899,3419
15308,1234579147,19268
15309,1234577771,15819
15310,1234599261,18499
15311,1234652532,2416
15312,1234632588,6206
15313,1234604826,2846
15314,1234640818,4269
15315,1234650590,5136
15316,1234571257,16972
15317,1234664420,2178
15318,1234575093,11320
15319,1234592281,18083
15320,1234653652,3833
15321,1234591719,10829
15322,1234612588,12055
15323,1234640771,15483
15324,1234631290,18892
15325,1234592630,13987
15326,1234619955,3866
15327,1234617514,13350
15328,1234579898,17243
15329,1234584575,10081
15330,1234586155,17825
15331,1234600974,16273
15332,1234583678,12778
15333,1234630665,14296
15334,1234661694,2896
15335,1234658399,5070
15336,1234649140,5092
15337,1234643433,13038
15338,1234666058,11823
15339,1234593588,2833
15340,1234591289,15501
15341,1234627049,14860
15342,1234653499,19205
15343,1234627559,10124
15344,1234598192,5188
15345,1234573015,12818
15346,1234576418,4297
15347,1234610882,2289
15348,1234620449,16515
15349,1234658164,2625
15350,1234665034,15305
15351,1234624543,11252
15352,1234652863,3032
15353,1234632494,16010
15354,1234619216,7189
15355,1234624429,19669
15356,1234608710,6082
15357,1234658900,3840
15358,1234639790,9597
15359,1234629565,19738
15360,1234617609,6396
15361,1234576074,9816
15362,1234574116,10048
15363,1234626506,7010
15364,1234639413,18395
15365,1234635687,9002
15366,1234638334,6490
15367,1234579579,8959
15368,1234668476,8024
15369,1234629210,17485
15370,1234653087,6631
15371,1234591443,12715
15372,1234617796,10085
15373,1234571582,17524
15374,1234643088,11582
15375,1234575369,15660
15376,1234635248,3840
15377,1234668509,18246
15378,1234583454,12719
15379,1234628602,17802
15380,1234657422,5445
15381,1234591630,18980
15382,1234573875,10396
15383,1234661808,19536
15384,1234653414,2086
15385,1234589992,19299
15386,1234592775,12669
15387,1234570421,19945
15388,1234625117,2207
15389,1234579153,2857
15390,1234652772,17456
15391,1234573047,5557
15392,1234619318,7716
15393,1234620587,17186
15394,1234619842,9138
15395,1234612037,16562
15396,1234653479,15254
15397,1234583253,18309
15398,1234571747,5376
15399,1234621147,5288
15400,1234599602,16444
15401,1234578201,6033
15402,1234594050,3549
15403,1234627586,3556
15404,1234583865,10414
15405,1234591589,15527
15406,1234653478,3025
15407,1234609369,12309
15408,1234569802,9885
15409,1234644025,5957
15410,1234570766,4583
15411,1234622886,18770
15412,1234615936,9564
15413,1234629975,14560
15414,1234609434,4777
15415,1234588747,5386
15416,1234584666,3088
15417,1234658872,2695
15418,1234579183,4320
15419,1234593458,15056
15420,1234573703,8283
15421,1234615291,11079
15422,1234599955,19751
15423,1234660216,16568
15424,1234639349,14891
15425,1234651092,9393
15426,1234615263,16320
15427,1234582151,3616
15428,1234595784,8184
15429,1234580390,7435
15430,1234660666,11472
15431,1234614660,7352
15432,1234579974,12271
15433,1234604921,8070
15434,1234615702,15694
15435,1234614871,2717
15436,1234657853,11818
15437,1234650869,14331
15438,1234660675,13067
15439,1234636913,6534
15440,1234607912,9873
15441,1234580017,15597
15442,1234658231,7591
15443,1234603240,7665
15444,1234570381,6975
15445,1234667496,19173
15446,1234648183,15072
15447,1234569448,11730
15448,1234637297,9992
15449,1234661809,16660
15450,1234657414,15186
15451,1234664708,4822
15452,1234637825,3608
15453,1234664181,3438
15454,1234667372,5276
15455,1234664818,18694
15456,1234571220,6908
15457,1234658503,18350
15458,1234585019,3099
15459,1234614269,9147
15460,1234606269,4192
15461,1234615222,8152
15462,1234647574,17260
15463,1234648387,17288
15464,1234658445,14874
15465,1234657459,17571
15466,1234610949,15170
15467,1234592363,6884
15468,1234657515,18952
15469,1234614566,14849
15470,1234600658,14401
15471,1234578484,5412
15472,1234588569,4423
15473,1234600686,10722
15474,1234618590,7405
15475,1234568392,16178
15476,1234653013,9966
15477,1234638154,12738
15478,1234593351,5984
15479,1234643059,3637
15480,1234632441,19681
15481,1234621951,7748
15482,1234637341,7537
15483,1234660211,14705
15484,1234582294,16105
15485,1234605377,13438
15486,1234603627,13957
15487,1234595502,7906
15488,1234570215,12302
15489,1234625910,4272
15490,1234665322,17624
15491,1234626793,14093
15492,1234644774,9053
15493,1234605051,9760
15494,1234580467,10178
15495,1234590692,16483
15496,1234653457,2788
15497,1234607739,16463
15498,1234617108,18076
15499,1234639872,2871
15500,1234662976,7567
15501,1234622622,14094
15502,1234603526,10683
15503,1234625494,8507
15504,1234584632,14392
15505,1234666976,18469
15506,1234631782,12698
15507,1234644433,19943
15508,1234592554,15790
15509,1234575314,2893
15510,1234575299,2182
15511,1234603665,14383
15512,1234621008,6934
15513,1234618061,4441
15514,1234664251,9201
15515,1234575508,18968
15516,1234619574,14017
15517,1234655770,12111
15518,1234575902,13480
15519,1234653810,3503
15520,1234610913,12826
15521,1234624713,7310
15522,1234669943,12832
15523,1234622957,17243
15524,1234573758,18362
15525,1234644449,16593
15526,1234634723,14436
15527,1234590445,11024
15528,1234585846,5430
15529,1234600933,7600
15530,1234623740,11450
15531,1234601049,5845
15532,1234590897,10363
15533,1234573526,3725
15534,1234612642,16913
15535,1234599589,11499
15536,1234633160,4293
15537,1234576995,15700
15538,1234649690,12357
15539,1234637578,2604
15540,1234630885,9459
15541,1234590486,16947
15542,1234630674,8801
15543,1234635186,11822
15544,1234645521,3054
15545,1234642855,12973
15546,1234638296,14612
15547,1234590713,3714
15548,1234580591,9664
15549,1234605302,13268
15550,1234573351,11822
15551,1234578504,11575
15552,1234657262,11616
15553,1234644418,3074
15554,1234636579,11401
15555,1234619407,6983
15556,1234665846,19103
15557,1234598856,2478
15558,1234584228,11281
15559,1234588421,3967
15560,1234598728,8089
15561,1234667990,6613
15562,1234591128,8514
15563,1234646691,8044
15564,1234666739,5622
15565,1234626318,17262
15566,1234586422,5015
15567,1234643485,6100
15568,1234627167,15293
15569,1234664542,5912
15570,1234629505,6354
15571,1234654591,17202
15572,1234581160,6975
15573,1234647651,6146
15574,1234655313,11293
15575,1234638749,16140
15576,1234644933,15989
15577,1234582497,11673
15578,1234606268,13490
15579,1234568696,6286
15580,1234660379,3737
15581,1234627248,9887
15582,1234576042,19037
15583,1234650463,14901
15584,1234596500,16873
15585,1234613195,3733
15586,1234591310,7714
15587,1234581576,5417
15588,1234653923,12697
15589,1234655564,16961
15590,1234569644,5499
15591,1234630680,2569
15592,1234611541,4454
15593,1234597044,19710
15594,1234662592,18343
15595,1234623814,6483
15596,1234598296,3079
15597,1234614663,17670
15598,1234666490,16551
15599,1234617794,14828
15600,1234611923,11648
15601,1234575440,17504
15602,1234589759,10420
15603,1234591652,14794
15604,1234641431,16565
15605,1234569775,13419
15606,1234646111,11813
15607,1234628887,19560
15608,1234611577,17848
15609,1234636436,4992
15610,1234650128,14246
15611,1234594450,17067
15612,1234651616,17193
