cid,reportno,isguilty
36995,14407,1
41839,14408,1
63007,14409,0
53669,14410,1
54672,14411,1
54879,14412,0
25163,14413,0
77905,14414,1
59120,14415,1
5342,14416,1
53235,14417,0
99313,14418,0
39128,14419,1
52893,14420,0
43628,14421,1
30426,14422,1
29369,14423,0
32477,14424,0
12996,14425,0
70234,14426,1
8132,14427,0
99908,14428,1
19350,14429,1
85277,14430,1
54102,14431,0
51997,14432,1
48235,14433,0
51314,14434,1
72816,14435,1
56636,14436,1
90907,14437,0
79048,14438,1
85187,14439,1
62005,14440,1
94165,14441,1
40307,14442,1
72505,14443,0
67162,14444,1
65536,14445,0
88200,14446,1
21468,14447,0
39609,14448,0
41646,14449,1
32639,14450,1
57254,14451,1
85325,14452,1
341,14453,0
17862,14454,0
35977,14455,0
72078,14456,1
4737,14457,0
27288,14458,1
20827,14459,0
665,14460,0
19978,14461,0
45267,14462,1
55607,14463,0
52634,14464,0
15423,14465,0
17471,14466,0
69051,14467,0
3245,14468,0
27802,14469,1
81631,14470,0
60609,14471,0
90739,14472,0
35881,14473,1
7181,14474,0
67975,14475,1
11732,14476,1
2010,14477,0
77496,14478,0
78561,14479,1
36231,14480,0
49549,14481,0
20022,14482,1
73809,14483,1
11373,14484,1
81801,14485,1
4795,14486,0
46812,14487,0
62347,14488,1
41314,14489,1
69342,14490,1
73159,14491,1
69771,14492,1
48561,14493,0
97179,14494,0
4367,14495,0
56151,14496,1
24161,14497,0
73,14498,0
11753,14499,1
61778,14500,1
7101,14501,0
9811,14502,1
79026,14503,0
67187,14504,0
24072,14505,1
92383,14506,1
62149,14507,0
50149,14508,0
85536,14509,1
79454,14510,0
87909,14511,1
68439,14512,1
14684,14513,1
8686,14514,1
31782,14515,1
51870,14516,0
87261,14517,0
14207,14518,1
68849,14519,1
2978,14520,0
2827,14521,0
72673,14522,1
43171,14523,0
66072,14524,0
45583,14525,1
46214,14526,1
17997,14527,1
64330,14528,1
12940,14529,1
77042,14530,0
33635,14531,0
57963,14532,1
5976,14533,0
7424,14534,0
89419,14535,1
30768,14536,1
63623,14537,1
18557,14538,0
15738,14539,1
28879,14540,1
18387,14541,0
68802,14542,0
89555,14543,0
18195,14544,1
61136,14545,0
8745,14546,0
39457,14547,1
100403,14548,1
14008,14549,0
88567,14550,0
78697,14551,1
49497,14552,0
91950,14553,0
41872,14554,1
95501,14555,1
98914,14556,0
12762,14557,0
12870,14558,0
47234,14559,1
84492,14560,0
62864,14561,1
94934,14562,1
92977,14563,0
80662,14564,1
73380,14565,1
94289,14566,0
49541,14567,0
2828,14568,0
18824,14569,0
79399,14570,0
29823,14571,1
9616,14572,1
90846,14573,0
89321,14574,0
50996,14575,0
73572,14576,1
99069,14577,1
10391,14578,0
32454,14579,1
86108,14580,1
47779,14581,0
3080,14582,0
65329,14583,1
8146,14584,0
27988,14585,0
43793,14586,0
12942,14587,0
61192,14588,1
28554,14589,0
7581,14590,1
69439,14591,0
97829,14592,0
96547,14593,0
33952,14594,1
61187,14595,0
5920,14596,1
31644,14597,0
5249,14598,1
79659,14599,1
84132,14600,1
23826,14601,1
3299,14602,0
33365,14603,0
34913,14604,1
40352,14605,0
56026,14606,0
24154,14607,1
16562,14608,1
9348,14609,1
13537,14610,1
21685,14611,0
34578,14612,0
73376,14613,0
65182,14614,1
11209,14615,1
69120,14616,1
11174,14617,0
78977,14618,0
36767,14619,0
70651,14620,1
35603,14621,0
42700,14622,0
9310,14623,0
70396,14624,1
95426,14625,0
12972,14626,1
68860,14627,0
49689,14628,0
3318,14629,0
62575,14630,0
31886,14631,1
45216,14632,0
77771,14633,0
2825,14634,1
52989,14635,1
38206,14636,1
72399,14637,1
64477,14638,1
56701,14639,1
16314,14640,0
25459,14641,1
48266,14642,0
78435,14643,1
7589,14644,1
36666,14645,0
90584,14646,1
42583,14647,1
60906,14648,1
63973,14649,1
17624,14650,0
74662,14651,0
8266,14652,0
48602,14653,1
5149,14654,0
42119,14655,0
66050,14656,0
52832,14657,0
37357,14658,1
71377,14659,1
1405,14660,1
11091,14661,0
27102,14662,1
40818,14663,1
54514,14664,0
95840,14665,1
11572,14666,0
80578,14667,0
31557,14668,1
59182,14669,1
43805,14670,0
89659,14671,1
36985,14672,0
56700,14673,0
54792,14674,1
26988,14675,1
9814,14676,1
93212,14677,0
3499,14678,0
42425,14679,1
59835,14680,0
46707,14681,0
38992,14682,0
82223,14683,0
77580,14684,0
31816,14685,1
8497,14686,1
27426,14687,0
55013,14688,0
62679,14689,1
5471,14690,1
87323,14691,1
28358,14692,1
3846,14693,0
21015,14694,1
52495,14695,1
79534,14696,0
93305,14697,1
67559,14698,0
68529,14699,1
24782,14700,0
63427,14701,0
16310,14702,1
95218,14703,1
11288,14704,0
34122,14705,1
57227,14706,0
41430,14707,0
69472,14708,1
46028,14709,0
6125,14710,1
89401,14711,1
96925,14712,0
93839,14713,0
18764,14714,0
87796,14715,0
97256,14716,1
64521,14717,0
12176,14718,1
57063,14719,0
97034,14720,0
83304,14721,0
20218,14722,1
67752,14723,0
93852,14724,0
70190,14725,1
28646,14726,0
63353,14727,0
19325,14728,0
51516,14729,1
88513,14730,1
44907,14731,0
33149,14732,0
54526,14733,1
84729,14734,1
4899,14735,0
78822,14736,1
31926,14737,0
83368,14738,1
82101,14739,1
87599,14740,0
72025,14741,0
92546,14742,1
83495,14743,0
11629,14744,1
44246,14745,0
37886,14746,1
91877,14747,0
25256,14748,0
45743,14749,1
42922,14750,0
37890,14751,1
19623,14752,1
49001,14753,0
84478,14754,1
8643,14755,0
57983,14756,1
75529,14757,0
44093,14758,1
75082,14759,0
18507,14760,0
96025,14761,0
24819,14762,1
99862,14763,0
86177,14764,1
57424,14765,0
79370,14766,1
86759,14767,0
5629,14768,0
22680,14769,1
16764,14770,0
26425,14771,1
46149,14772,1
58048,14773,1
97406,14774,1
78529,14775,1
57038,14776,0
23377,14777,1
10821,14778,1
13454,14779,0
52036,14780,0
39479,14781,1
23475,14782,1
97420,14783,1
30185,14784,1
97842,14785,1
9916,14786,1
35912,14787,1
62515,14788,1
53696,14789,1
68699,14790,1
52972,14791,1
16497,14792,1
17489,14793,1
2383,14794,0
30187,14795,0
36127,14796,1
88644,14797,0
28192,14798,0
46761,14799,1
38254,14800,0
84140,14801,1
83626,14802,1
25490,14803,0
21558,14804,0
53079,14805,0
17271,14806,0
99045,14807,0
24865,14808,0
51262,14809,0
87835,14810,0
54884,14811,1
40410,14812,0
35888,14813,0
61719,14814,1
77209,14815,0
62815,14816,0
45350,14817,1
39446,14818,1
90618,14819,1
53974,14820,0
22027,14821,0
77736,14822,1
88476,14823,1
98896,14824,1
21120,14825,1
99712,14826,0
51286,14827,0
12642,14828,0
75954,14829,1
79505,14830,0
95739,14831,1
71629,14832,0
35724,14833,0
67212,14834,1
14443,14835,1
5275,14836,1
72918,14837,0
69567,14838,1
77241,14839,1
33200,14840,1
82040,14841,1
49399,14842,1
57111,14843,0
22725,14844,1
99522,14845,0
78024,14846,0
98078,14847,0
61670,14848,1
71627,14849,1
44071,14850,0
73798,14851,1
69123,14852,0
24651,14853,1
83454,14854,1
29465,14855,0
85994,14856,1
74787,14857,1
87769,14858,0
63253,14859,1
78536,14860,1
49393,14861,1
18812,14862,1
17117,14863,0
13790,14864,0
22025,14865,0
1777,14866,0
34921,14867,0
58479,14868,0
44214,14869,0
24148,14870,0
25499,14871,0
89661,14872,1
98848,14873,1
75804,14874,1
89993,14875,1
54549,14876,0
83233,14877,1
78425,14878,0
27458,14879,0
30538,14880,1
73709,14881,0
46813,14882,1
87577,14883,1
12758,14884,0
86966,14885,0
11440,14886,0
48192,14887,0
50557,14888,1
53114,14889,1
24038,14890,1
81629,14891,0
65535,14892,0
58234,14893,0
9187,14894,0
45057,14895,0
94280,14896,0
43648,14897,0
47771,14898,1
64393,14899,1
41653,14900,0
8057,14901,0
41632,14902,0
61949,14903,1
21122,14904,0
59842,14905,1
36252,14906,1
55504,14907,0
65900,14908,0
8372,14909,1
15528,14910,0
14015,14911,1
40072,14912,1
48991,14913,0
62593,14914,0
66051,14915,1
53463,14916,0
37161,14917,0
52685,14918,0
41435,14919,1
3132,14920,0
7603,14921,1
29317,14922,0
37172,14923,0
4895,14924,1
60554,14925,1
98689,14926,1
83661,14927,0
13407,14928,1
12775,14929,1
99361,14930,0
34007,14931,0
59497,14932,1
91696,14933,0
80422,14934,0
68586,14935,1
49708,14936,1
2807,14937,1
36995,14938,1
71978,14939,1
98991,14940,0
62771,14941,1
77169,14942,0
35682,14943,0
93304,14944,1
10744,14945,0
55572,14946,0
35792,14947,0
40000,14948,0
83264,14949,1
48801,14950,1
14420,14951,0
49014,14952,1
24369,14953,1
13975,14954,0
84310,14955,1
62531,14956,0
87949,14957,1
85444,14958,1
100049,14959,0
5722,14960,0
42483,14961,1
25993,14962,1
74866,14963,0
94833,14964,1
62264,14965,0
76349,14966,0
74023,14967,0
81261,14968,1
32356,14969,1
47626,14970,0
56996,14971,1
64979,14972,1
76520,14973,0
77893,14974,1
86881,14975,1
19005,14976,0
99357,14977,1
35115,14978,1
2744,14979,1
24743,14980,0
36868,14981,1
28616,14982,0
44017,14983,1
15025,14984,0
20370,14985,1
51260,14986,0
41623,14987,0
43852,14988,0
53804,14989,0
75888,14990,0
51706,14991,0
4353,14992,0
24064,14993,0
57278,14994,0
68048,14995,1
64881,14996,0
73206,14997,0
41786,14998,1
59927,14999,1
13200,15000,1
17737,15001,0
25047,15002,1
86380,15003,0
12490,15004,0
49766,15005,1
55688,15006,1
81318,15007,1
42322,15008,1
98883,15009,0
72410,15010,0
90643,15011,1
35343,15012,0
68399,15013,0
72497,15014,0
510,15015,1
61564,15016,1
50088,15017,0
59237,15018,1
73885,15019,1
2217,15020,0
60723,15021,1
83241,15022,0
54409,15023,1
80918,15024,0
25631,15025,0
17496,15026,1
70889,15027,0
52694,15028,0
40746,15029,0
47131,15030,1
76611,15031,1
74546,15032,1
2113,15033,1
44575,15034,0
86550,15035,0
11162,15036,0
25561,15037,0
42857,15038,1
36058,15039,1
85301,15040,0
86267,15041,1
21167,15042,0
18009,15043,1
72037,15044,0
82037,15045,0
89537,15046,1
28834,15047,0
82999,15048,1
66212,15049,0
62128,15050,1
12232,15051,1
69601,15052,0
51769,15053,1
32008,15054,0
87461,15055,0
49897,15056,0
59210,15057,1
97648,15058,1
84895,15059,1
24681,15060,1
94842,15061,0
45417,15062,1
55975,15063,0
79682,15064,1
93847,15065,1
90469,15066,0
89312,15067,1
14789,15068,0
83590,15069,1
71291,15070,0
34921,15071,0
66528,15072,1
61767,15073,1
74503,15074,1
92960,15075,1
23979,15076,0
3149,15077,1
81722,15078,1
35838,15079,0
66138,15080,0
61678,15081,1
32724,15082,0
57976,15083,1
70402,15084,1
58745,15085,1
76436,15086,0
6516,15087,1
3301,15088,0
40315,15089,1
9572,15090,1
47904,15091,0
51913,15092,0
86987,15093,0
77006,15094,1
30421,15095,1
37985,15096,1
40477,15097,0
39410,15098,1
45802,15099,1
32571,15100,0
12073,15101,0
61629,15102,0
20809,15103,0
49144,15104,1
17572,15105,0
62802,15106,1
31978,15107,1
17023,15108,1
37390,15109,1
21929,15110,0
3289,15111,1
24111,15112,0
47911,15113,1
87090,15114,1
83943,15115,1
49094,15116,0
57388,15117,1
57114,15118,0
66535,15119,1
96083,15120,0
21693,15121,0
2513,15122,1
11933,15123,1
92361,15124,1
43207,15125,0
55809,15126,0
35924,15127,1
47215,15128,0
27270,15129,1
16613,15130,1
74961,15131,1
91258,15132,1
43261,15133,0
74865,15134,0
95949,15135,1
40406,15136,1
65210,15137,1
79449,15138,1
66606,15139,1
52804,15140,1
89908,15141,0
37053,15142,0
51210,15143,1
9911,15144,1
74037,15145,1
76874,15146,0
68633,15147,0
15531,15148,0
37768,15149,0
69942,15150,1
7474,15151,0
58902,15152,1
13785,15153,0
96235,15154,0
17976,15155,0
84218,15156,1
5966,15157,1
11290,15158,0
96583,15159,0
90157,15160,0
44483,15161,0
45649,15162,1
44986,15163,0
37383,15164,0
55086,15165,0
52616,15166,1
62998,15167,0
7390,15168,1
2810,15169,1
42683,15170,0
41397,15171,0
52924,15172,1
64793,15173,1
70497,15174,1
39195,15175,1
42194,15176,1
7040,15177,0
23941,15178,0
25963,15179,1
46274,15180,1
76865,15181,0
1715,15182,0
59027,15183,1
85237,15184,0
84602,15185,1
84743,15186,0
31379,15187,1
58415,15188,0
26370,15189,1
64328,15190,1
83885,15191,1
14759,15192,0
27738,15193,1
83258,15194,1
3250,15195,0
49213,15196,0
51278,15197,0
95018,15198,1
47369,15199,1
54402,15200,1
42257,15201,0
28163,15202,1
474,15203,1
40558,15204,1
51586,15205,0
52856,15206,0
94590,15207,1
11408,15208,1
14070,15209,0
92103,15210,1
52780,15211,1
76798,15212,1
76180,15213,1
66577,15214,1
51530,15215,0
64642,15216,1
42248,15217,0
25496,15218,0
95898,15219,1
43710,15220,1
35475,15221,0
55146,15222,0
50792,15223,1
74268,15224,0
68073,15225,1
2789,15226,1
15604,15227,0
29680,15228,0
26580,15229,0
97945,15230,0
41075,15231,0
97009,15232,0
38393,15233,0
80112,15234,1
29015,15235,1
87883,15236,0
38578,15237,0
48738,15238,1
35730,15239,1
58793,15240,0
46587,15241,1
4652,15242,1
21905,15243,1
79692,15244,0
37365,15245,1
49540,15246,1
70711,15247,1
56671,15248,0
99802,15249,0
76539,15250,0
9760,15251,0
14223,15252,1
468,15253,1
24403,15254,0
9486,15255,1
45488,15256,1
98236,15257,1
50054,15258,1
5162,15259,0
29576,15260,0
94270,15261,1
52973,15262,1
78841,15263,1
94303,15264,1
33398,15265,0
68692,15266,0
87588,15267,0
12134,15268,0
22372,15269,0
80623,15270,0
60069,15271,0
77588,15272,0
26151,15273,0
38992,15274,1
32244,15275,0
48020,15276,0
93821,15277,1
65260,15278,1
84912,15279,1
86857,15280,0
100469,15281,1
41387,15282,0
1654,15283,1
78177,15284,0
25040,15285,1
42293,15286,0
23374,15287,1
94301,15288,1
29956,15289,0
60538,15290,0
1402,15291,0
81573,15292,1
54974,15293,1
79194,15294,0
65599,15295,1
31858,15296,0
20937,15297,1
96871,15298,0
15138,15299,0
49282,15300,1
84643,15301,0
14653,15302,0
44817,15303,0
9165,15304,0
66514,15305,0
68550,15306,1
55723,15307,1
93182,15308,0
89338,15309,1
25429,15310,0
19996,15311,1
25760,15312,1
24693,15313,0
1469,15314,0
37012,15315,0
56730,15316,1
58577,15317,0
11275,15318,1
39959,15319,0
7155,15320,0
51155,15321,0
84570,15322,0
74584,15323,0
85533,15324,1
26718,15325,0
25676,15326,0
67401,15327,1
47538,15328,0
14898,15329,0
80701,15330,1
29542,15331,1
21789,15332,0
66303,15333,1
91573,15334,1
29,15335,1
12705,15336,0
99228,15337,1
29963,15338,0
100249,15339,0
83431,15340,0
14998,15341,0
24896,15342,1
93886,15343,1
1791,15344,0
72409,15345,0
40546,15346,1
19787,15347,1
54333,15348,0
19824,15349,1
40911,15350,0
57262,15351,0
69132,15352,0
20705,15353,0
25117,15354,0
14617,15355,1
64081,15356,1
81430,15357,1
65763,15358,0
56217,15359,1
60681,15360,1
12835,15361,1
10058,15362,1
12812,15363,0
36092,15364,1
46314,15365,0
85318,15366,0
98591,15367,1
58581,15368,0
51826,15369,0
68831,15370,1
90016,15371,1
87030,15372,1
80352,15373,1
38693,15374,1
33232,15375,0
40730,15376,0
99209,15377,0
58648,15378,0
65917,15379,1
11869,15380,1
33690,15381,1
46006,15382,0
39589,15383,1
56969,15384,0
39628,15385,0
9570,15386,1
23200,15387,0
7977,15388,1
52618,15389,1
61072,15390,1
21960,15391,1
1523,15392,0
62615,15393,0
45484,15394,1
72212,15395,1
79829,15396,1
1741,15397,1
28112,15398,0
16888,15399,0
1175,15400,1
16574,15401,1
33821,15402,1
27707,15403,1
19875,15404,1
67153,15405,0
40720,15406,1
88998,15407,0
86706,15408,0
65988,15409,1
14280,15410,1
63716,15411,1
96901,15412,1
83521,15413,0
4139,15414,0
71887,15415,1
82700,15416,0
18195,15417,0
53964,15418,0
51068,15419,0
62067,15420,1
74024,15421,0
43413,15422,0
28974,15423,0
48139,15424,0
97380,15425,0
2768,15426,0
81813,15427,0
30434,15428,1
9311,15429,1
88750,15430,1
4642,15431,0
8692,15432,0
66520,15433,1
91872,15434,0
67183,15435,0
15315,15436,1
57110,15437,1
22777,15438,0
67146,15439,0
4927,15440,1
64220,15441,1
89505,15442,1
34085,15443,0
69031,15444,1
90383,15445,1
40524,15446,0
56854,15447,1
33014,15448,0
59169,15449,1
45854,15450,1
3050,15451,0
65932,15452,0
73576,15453,1
58127,15454,0
65355,15455,1
65147,15456,1
94421,15457,1
76292,15458,1
94302,15459,0
10865,15460,1
69430,15461,0
61542,15462,1
54670,15463,1
54519,15464,1
62216,15465,1
53875,15466,1
71964,15467,1
22456,15468,0
97355,15469,1
26083,15470,1
80111,15471,1
91462,15472,0
44383,15473,0
90288,15474,1
4658,15475,1
60893,15476,0
79687,15477,1
25048,15478,1
10953,15479,1
82731,15480,0
61600,15481,0
58835,15482,0
15628,15483,1
68331,15484,0
91634,15485,0
83546,15486,0
95706,15487,0
19457,15488,1
80886,15489,0
13706,15490,0
15706,15491,1
41483,15492,0
82280,15493,1
92203,15494,0
16738,15495,0
68603,15496,0
53222,15497,1
90512,15498,0
25822,15499,0
93865,15500,1
59403,15501,1
25384,15502,0
24266,15503,1
49030,15504,0
35274,15505,1
89564,15506,0
47039,15507,0
54388,15508,1
38612,15509,0
24416,15510,1
18907,15511,0
55461,15512,1
17606,15513,0
75376,15514,1
74501,15515,1
14741,15516,0
89447,15517,0
36084,15518,0
16868,15519,0
69321,15520,1
74453,15521,1
81674,15522,0
83997,15523,1
64637,15524,0
66621,15525,1
33157,15526,1
15981,15527,1
99386,15528,0
848,15529,0
93257,15530,0
25707,15531,1
67113,15532,0
64171,15533,0
44335,15534,1
14222,15535,0
97077,15536,0
13204,15537,1
90766,15538,1
65437,15539,1
98537,15540,0
71547,15541,0
89780,15542,0
73559,15543,0
25399,15544,1
25850,15545,0
16073,15546,1
30920,15547,0
36730,15548,0
72308,15549,1
2209,15550,1
54194,15551,0
62786,15552,1
88625,15553,0
36055,15554,0
9179,15555,0
37809,15556,0
15871,15557,1
84950,15558,1
25260,15559,0
62774,15560,1
94575,15561,1
87885,15562,0
26353,15563,1
19014,15564,1
414,15565,1
47538,15566,0
4940,15567,1
63678,15568,1
50185,15569,1
42916,15570,1
66942,15571,1
67650,15572,1
46414,15573,0
44808,15574,1
99620,15575,1
5164,15576,1
20485,15577,1
25506,15578,1
31725,15579,1
49536,15580,0
82026,15581,0
18199,15582,0
31369,15583,0
50401,15584,0
6171,15585,1
57224,15586,1
80402,15587,0
5644,15588,1
88376,15589,0
59769,15590,1
37443,15591,0
100217,15592,1
12742,15593,1
95607,15594,1
5794,15595,0
75978,15596,1
48045,15597,1
40287,15598,0
17712,15599,1
51023,15600,0
89441,15601,1
5076,15602,1
62558,15603,0
45579,15604,0
26189,15605,1
80915,15606,1
22322,15607,0
19440,15608,1
27647,15609,1
93932,15610,1
74864,15611,1
11780,15612,0
31504,15613,0
38383,15614,1
70218,15615,1
61219,15616,1
18907,15617,1
49637,15618,1
26073,15619,0
8578,15620,1
99759,15621,1
16208,15622,0
50348,15623,0
64197,15624,1
93745,15625,0
52914,15626,1
97623,15627,0
26189,15628,0
39506,15629,1
20692,15630,0
98957,15631,0
62781,15632,1
8125,15633,0
61456,15634,0
40188,15635,0
32193,15636,0
21498,15637,1
99650,15638,0
73978,15639,1
81755,15640,0
97691,15641,0
22048,15642,1
86234,15643,1
99415,15644,1
69778,15645,1
66949,15646,1
60775,15647,1
1513,15648,1
4442,15649,0
1599,15650,0
5228,15651,1
35182,15652,1
35595,15653,0
84866,15654,1
86537,15655,1
86469,15656,0
1056,15657,1
17852,15658,0
6083,15659,0
44132,15660,1
49471,15661,1
41058,15662,0
25333,15663,1
35008,15664,1
27053,15665,1
15966,15666,1
14913,15667,1
82642,15668,1
76516,15669,1
78719,15670,0
22170,15671,0
84283,15672,0
31280,15673,0
28138,15674,0
84853,15675,0
55369,15676,0
29802,15677,1
94198,15678,1
47850,15679,1
