planno,cid,aid
1,45671,2883
3,45672,367
3,45673,2767
2,45674,1013
1,45675,3588
4,45676,2531
3,45677,1065
1,45678,2804
4,45679,1000
3,45680,1313
1,45681,1969
1,45682,1611
4,45683,3320
2,45684,875
2,45685,1960
4,45686,2528
2,45687,1323
3,45688,3588
2,45689,1628
4,45690,1782
1,45691,1091
2,45692,2480
3,45693,3395
2,45694,1750
1,45695,2853
1,45696,2752
4,45697,540
4,45698,2715
2,45699,2297
2,45700,1166
1,45701,1937
4,45702,2652
3,45703,589
3,45704,1638
1,45705,2172
4,45706,2870
4,45707,2852
2,45708,3579
4,45709,1463
4,45710,413
4,45711,3628
1,45712,293
2,45713,2641
2,45714,1978
1,45715,3316
1,45716,3356
2,45717,1777
4,45718,1951
4,45719,2605
4,45720,2196
1,45721,1730
1,45722,3569
3,45723,2114
3,45724,2313
4,45725,3036
3,45726,2285
1,45727,1189
1,45728,3323
4,45729,3535
2,45730,2040
1,45731,247
3,45732,2232
1,45733,2764
3,45734,3139
2,45735,1372
3,45736,1870
4,45737,3332
1,45738,3172
3,45739,1068
1,45740,1563
3,45741,3313
2,45742,2573
4,45743,2340
2,45744,2592
1,45745,2546
2,45746,2165
3,45747,1648
3,45748,2893
2,45749,2032
3,45750,2176
2,45751,903
2,45752,3352
4,45753,913
4,45754,1268
4,45755,2556
4,45756,2738
4,45757,1063
1,45758,1267
3,45759,1885
1,45760,463
2,45761,222
1,45762,1224
2,45763,3152
3,45764,1629
4,45765,3105
1,45766,312
4,45767,2012
2,45768,816
2,45769,3411
1,45770,3311
2,45771,1203
2,45772,482
2,45773,2367
3,45774,3174
1,45775,1983
3,45776,3458
1,45777,1321
2,45778,1704
4,45779,1105
3,45780,1672
3,45781,2783
1,45782,3071
4,45783,1423
2,45784,2366
2,45785,2771
4,45786,3177
3,45787,3575
1,45788,1078
3,45789,1784
2,45790,2790
1,45791,919
3,45792,1841
1,45793,2734
3,45794,2197
4,45795,1434
3,45796,2313
2,45797,2126
2,45798,3435
4,45799,3105
3,45800,3009
2,45801,3549
4,45802,763
3,45803,2663
3,45804,972
2,45805,1407
3,45806,293
4,45807,1385
2,45808,393
1,45809,134
4,45810,1014
4,45811,2365
4,45812,3211
2,45813,2701
3,45814,1482
1,45815,1901
2,45816,2128
3,45817,3249
1,45818,2001
4,45819,1637
3,45820,1238
1,45821,2372
1,45822,1550
3,45823,1397
2,45824,1488
3,45825,2285
1,45826,345
2,45827,2398
4,45828,2692
1,45829,1466
1,45830,3370
2,45831,827
1,45832,1009
4,45833,3599
3,45834,3280
1,45835,2766
3,45836,1210
2,45837,1558
4,45838,1674
3,45839,1541
1,45840,2580
1,45841,2246
1,45842,2325
1,45843,2614
4,45844,777
2,45845,343
3,45846,1050
1,45847,2621
2,45848,2161
3,45849,1384
3,45850,359
1,45851,1236
4,45852,344
4,45853,2920
1,45854,1306
4,45855,1496
3,45856,1534
1,45857,1214
3,45858,2896
4,45859,2
2,45860,3178
4,45861,854
4,45862,2075
2,45863,1692
4,45864,863
3,45865,104
4,45866,1137
4,45867,3075
4,45868,646
4,45869,2764
2,45870,2180
1,45871,2925
2,45872,1984
1,45873,1466
3,45874,1065
4,45875,1177
4,45876,2861
3,45877,1335
4,45878,738
2,45879,2242
4,45880,2581
4,45881,640
3,45882,2099
2,45883,3392
2,45884,3496
3,45885,3070
2,45886,1970
2,45887,2968
3,45888,808
3,45889,248
2,45890,1745
3,45891,635
4,45892,389
4,45893,643
3,45894,516
1,45895,3567
3,45896,3017
4,45897,1123
4,45898,2267
1,45899,458
1,45900,1792
4,45901,3174
1,45902,915
3,45903,120
1,45904,246
1,45905,944
4,45906,3272
2,45907,3166
3,45908,3608
3,45909,1627
4,45910,2820
1,45911,2121
3,45912,2036
3,45913,814
3,45914,260
4,45915,2562
1,45916,3173
4,45917,1744
4,45918,3542
1,45919,3512
1,45920,172
1,45921,2773
4,45922,592
4,45923,1846
4,45924,1071
4,45925,1199
3,45926,2695
2,45927,2933
3,45928,674
1,45929,3234
1,45930,3268
1,45931,2189
1,45932,1806
2,45933,848
4,45934,689
4,45935,3433
4,45936,1996
3,45937,1048
3,45938,1544
2,45939,25
3,45940,1470
3,45941,2612
4,45942,2063
2,45943,3218
3,45944,1432
2,45945,2087
4,45946,322
3,45947,1015
3,45948,1658
4,45949,2311
3,45950,3126
2,45951,396
4,45952,1567
1,45953,938
4,45954,1033
1,45955,603
4,45956,3289
4,45957,1458
1,45958,2417
2,45959,879
4,45960,3618
3,45961,1245
3,45962,1285
2,45963,1982
4,45964,540
2,45965,2739
2,45966,1587
4,45967,2699
1,45968,2460
2,45969,2449
1,45970,114
2,45971,863
1,45972,978
3,45973,2946
3,45974,305
3,45975,855
1,45976,76
3,45977,889
2,45978,1418
1,45979,1762
3,45980,2329
3,45981,2684
2,45982,3030
1,45983,2919
2,45984,2483
3,45985,3463
1,45986,1415
2,45987,1408
4,45988,2460
4,45989,45
2,45990,2273
4,45991,1852
3,45992,3407
2,45993,1179
4,45994,2994
4,45995,2530
2,45996,794
4,45997,2264
4,45998,3227
4,45999,3060
2,46000,529
4,46001,2357
2,46002,2178
4,46003,2610
3,46004,445
1,46005,282
3,46006,688
3,46007,1923
2,46008,2141
1,46009,3376
4,46010,103
1,46011,3203
2,46012,3164
1,46013,1209
2,46014,130
1,46015,2010
4,46016,1490
1,46017,1016
2,46018,2598
2,46019,1372
2,46020,460
4,46021,826
3,46022,706
2,46023,1448
2,46024,75
3,46025,576
1,46026,194
1,46027,3442
3,46028,1160
3,46029,1333
1,46030,658
2,46031,2759
1,46032,395
4,46033,861
3,46034,2261
4,46035,753
2,46036,2592
4,46037,2141
2,46038,3338
1,46039,3513
4,46040,2588
1,46041,2999
2,46042,1936
2,46043,3069
3,46044,304
3,46045,3310
2,46046,848
4,46047,3544
3,46048,541
4,46049,3292
4,46050,1282
2,46051,2986
4,46052,3130
2,46053,1710
4,46054,829
2,46055,2325
1,46056,1109
2,46057,1477
1,46058,2549
4,46059,1458
3,46060,3496
3,46061,3573
1,46062,3414
1,46063,2550
2,46064,551
2,46065,1784
4,46066,567
3,46067,707
3,46068,2438
3,46069,410
2,46070,1423
3,46071,2082
2,46072,1303
3,46073,3040
1,46074,3445
2,46075,2436
1,46076,2704
3,46077,784
1,46078,2719
1,46079,2738
2,46080,1970
2,46081,1777
1,46082,3563
2,46083,2240
4,46084,1320
2,46085,2914
2,46086,2926
4,46087,290
4,46088,1581
3,46089,40
2,46090,2945
1,46091,687
2,46092,1067
3,46093,2139
2,46094,749
2,46095,3272
2,46096,229
1,46097,1099
4,46098,2344
4,46099,1193
4,46100,1468
2,46101,3038
4,46102,940
3,46103,1363
2,46104,1433
4,46105,797
1,46106,1620
2,46107,1847
4,46108,1061
4,46109,329
4,46110,3199
3,46111,1121
3,46112,1015
1,46113,3631
2,46114,2286
2,46115,2491
3,46116,3640
1,46117,1167
4,46118,3145
2,46119,1093
4,46120,879
3,46121,2942
1,46122,870
2,46123,609
2,46124,568
4,46125,1148
2,46126,366
4,46127,2449
3,46128,2107
4,46129,296
4,46130,2762
1,46131,3252
3,46132,1285
1,46133,1513
1,46134,736
4,46135,2138
1,46136,1559
1,46137,3022
1,46138,513
3,46139,3523
1,46140,2439
4,46141,3200
1,46142,1540
4,46143,567
4,46144,2341
1,46145,1387
1,46146,1472
3,46147,3472
4,46148,2127
2,46149,3141
3,46150,608
4,46151,1272
1,46152,3270
4,46153,2739
2,46154,1623
1,46155,2368
1,46156,1104
1,46157,1377
4,46158,3298
3,46159,2268
1,46160,1160
4,46161,2552
2,46162,1823
1,46163,1547
2,46164,3390
1,46165,2646
1,46166,342
4,46167,1821
2,46168,2606
3,46169,3515
2,46170,1347
3,46171,2801
4,46172,557
3,46173,2599
4,46174,2881
1,46175,2039
2,46176,1787
3,46177,1276
1,46178,604
4,46179,838
3,46180,2366
2,46181,2431
2,46182,308
2,46183,1398
1,46184,3644
3,46185,291
1,46186,335
2,46187,333
2,46188,884
4,46189,1403
4,46190,2665
2,46191,2855
1,46192,3562
2,46193,794
1,46194,1953
3,46195,1328
4,46196,608
3,46197,1940
3,46198,678
4,46199,406
3,46200,1389
4,46201,921
4,46202,2415
2,46203,3048
1,46204,970
3,46205,3019
4,46206,605
2,46207,2946
2,46208,1303
1,46209,2443
1,46210,1479
1,46211,321
3,46212,2272
3,46213,2001
3,46214,1032
1,46215,1497
1,46216,1798
4,46217,852
3,46218,547
4,46219,347
2,46220,448
2,46221,1155
2,46222,2331
4,46223,2580
1,46224,3096
1,46225,1249
1,46226,2243
3,46227,3409
2,46228,2829
4,46229,898
1,46230,1072
4,46231,2834
1,46232,935
2,46233,2126
4,46234,1173
1,46235,2541
2,46236,3048
2,46237,2276
2,46238,3402
2,46239,2301
3,46240,3224
4,46241,2185
3,46242,500
2,46243,1371
2,46244,72
4,46245,1958
3,46246,1725
2,46247,2290
2,46248,2831
1,46249,2518
2,46250,328
1,46251,665
1,46252,2538
4,46253,1550
4,46254,1489
2,46255,3563
1,46256,3644
2,46257,3178
1,46258,2896
4,46259,1679
4,46260,1850
1,46261,781
2,46262,911
2,46263,1656
4,46264,2189
3,46265,992
1,46266,1506
1,46267,2282
3,46268,1071
3,46269,2657
1,46270,253
4,46271,523
1,46272,1049
1,46273,2214
2,46274,473
3,46275,2034
3,46276,3056
3,46277,1145
4,46278,3374
1,46279,937
2,46280,3529
3,46281,3591
4,46282,2167
2,46283,3367
2,46284,1812
3,46285,1506
4,46286,535
3,46287,3372
1,46288,3187
3,46289,2129
3,46290,3002
2,46291,30
1,46292,2305
4,46293,603
4,46294,1868
3,46295,1007
3,46296,2245
3,46297,2199
4,46298,2124
3,46299,1519
4,46300,362
1,46301,2086
1,46302,2563
2,46303,1441
1,46304,2439
1,46305,2678
1,46306,378
2,46307,677
3,46308,1136
2,46309,1745
4,46310,476
2,46311,3391
4,46312,327
3,46313,3074
1,46314,3291
3,46315,1482
2,46316,2785
2,46317,2851
3,46318,1503
2,46319,1889
2,46320,3523
2,46321,2143
1,46322,3117
3,46323,2936
1,46324,3312
2,46325,2320
4,46326,489
4,46327,2878
3,46328,926
2,46329,3016
1,46330,1252
2,46331,340
3,46332,397
2,46333,1629
3,46334,188
4,46335,2060
4,46336,659
3,46337,1432
2,46338,2457
3,46339,1280
4,46340,3305
4,46341,1362
2,46342,1250
2,46343,644
3,46344,2113
4,46345,1151
4,46346,860
4,46347,1770
4,46348,3078
4,46349,1059
3,46350,2972
4,46351,3005
2,46352,3383
1,46353,2198
2,46354,1813
4,46355,2763
4,46356,2732
1,46357,3498
1,46358,3594
4,46359,595
4,46360,510
1,46361,2004
2,46362,1101
1,46363,1077
4,46364,4
3,46365,1642
3,46366,2127
4,46367,3583
3,46368,2431
3,46369,1151
2,46370,1518
1,46371,2147
2,46372,2779
3,46373,3374
1,46374,1293
1,46375,3424
2,46376,2246
1,46377,1826
1,46378,3217
3,46379,2975
3,46380,3624
2,46381,2846
4,46382,202
2,46383,3402
2,46384,1432
3,46385,2155
2,46386,2932
2,46387,2300
2,46388,556
4,46389,507
2,46390,2368
1,46391,85
2,46392,3419
2,46393,2664
1,46394,2954
2,46395,1599
4,46396,1385
3,46397,1793
1,46398,1133
1,46399,2569
1,46400,295
1,46401,1294
1,46402,91
1,46403,2350
2,46404,1977
2,46405,2973
2,46406,857
1,46407,1259
3,46408,530
1,46409,1474
4,46410,2505
2,46411,1714
4,46412,3139
2,46413,3033
2,46414,2847
4,46415,2788
3,46416,2240
3,46417,2228
4,46418,1068
1,46419,1477
3,46420,185
3,46421,3493
2,46422,21
4,46423,716
3,46424,3443
2,46425,1410
3,46426,1987
1,46427,706
2,46428,2469
1,46429,330
2,46430,118
3,46431,604
1,46432,355
2,46433,1540
2,46434,3384
2,46435,964
1,46436,1255
2,46437,3284
4,46438,1838
3,46439,911
3,46440,3388
2,46441,2217
4,46442,2118
3,46443,1037
2,46444,361
4,46445,1306
4,46446,117
1,46447,1342
4,46448,1708
4,46449,48
4,46450,2694
1,46451,1224
3,46452,2426
2,46453,42
3,46454,3394
2,46455,3111
2,46456,982
1,46457,1580
2,46458,2061
1,46459,1296
2,46460,3286
2,46461,1471
3,46462,2529
4,46463,1755
1,46464,2754
3,46465,594
2,46466,1809
4,46467,2814
4,46468,3265
2,46469,3254
2,46470,697
1,46471,1578
3,46472,234
4,46473,82
4,46474,1169
3,46475,1314
3,46476,1587
4,46477,3556
2,46478,2859
3,46479,1863
4,46480,2111
3,46481,1034
1,46482,1874
1,46483,3090
2,46484,1973
3,46485,2725
1,46486,2580
4,46487,1855
4,46488,2674
4,46489,309
1,46490,2837
4,46491,981
4,46492,2947
4,46493,562
2,46494,1446
3,46495,3376
4,46496,669
2,46497,981
4,46498,1296
3,46499,664
2,46500,2799
1,46501,814
3,46502,649
2,46503,1158
2,46504,378
4,46505,118
1,46506,2615
3,46507,67
2,46508,2247
1,46509,1391
2,46510,1801
3,46511,2841
2,46512,2768
1,46513,896
3,46514,566
1,46515,1949
4,46516,1053
1,46517,170
1,46518,182
4,46519,2294
2,46520,2438
4,46521,2781
2,46522,3400
2,46523,2258
4,46524,380
4,46525,3454
1,46526,3465
4,46527,2410
1,46528,1156
2,46529,2542
2,46530,12
1,46531,1503
3,46532,3103
2,46533,2397
3,46534,1152
4,46535,2134
2,46536,291
3,46537,2485
2,46538,1419
4,46539,3108
1,46540,429
2,46541,1887
4,46542,1882
4,46543,3365
2,46544,1301
2,46545,968
3,46546,1590
4,46547,1417
4,46548,3373
2,46549,749
3,46550,832
4,46551,3610
1,46552,1330
1,46553,815
3,46554,1199
2,46555,342
4,46556,1183
1,46557,1191
1,46558,1365
2,46559,2749
4,46560,1741
4,46561,2446
3,46562,1181
4,46563,802
4,46564,1638
4,46565,2632
2,46566,3517
3,46567,2922
4,46568,2030
2,46569,1531
4,46570,3177
1,46571,2430
1,46572,1288
4,46573,2602
1,46574,970
2,46575,3102
1,46576,289
2,46577,1093
4,46578,1449
2,46579,1293
2,46580,562
4,46581,3633
1,46582,2967
4,46583,2611
1,46584,1176
1,46585,2225
3,46586,17
3,46587,3240
3,46588,1158
1,46589,2211
2,46590,2739
3,46591,1596
1,46592,1386
1,46593,3376
2,46594,1730
1,46595,790
4,46596,3618
3,46597,532
4,46598,926
4,46599,376
3,46600,1566
2,46601,1858
1,46602,2456
2,46603,939
1,46604,2695
2,46605,1477
3,46606,3567
2,46607,1407
3,46608,86
4,46609,1672
3,46610,2846
1,46611,656
2,46612,172
2,46613,1457
2,46614,3030
4,46615,2320
4,46616,311
3,46617,2618
4,46618,450
4,46619,1786
4,46620,3338
3,46621,1326
2,46622,2968
3,46623,3111
3,46624,1811
2,46625,862
4,46626,654
1,46627,940
1,46628,2729
3,46629,812
2,46630,3207
3,46631,2488
1,46632,1388
4,46633,1418
1,46634,2145
3,46635,1381
2,46636,477
3,46637,2448
2,46638,863
1,46639,1143
1,46640,1868
3,46641,207
2,46642,1081
1,46643,2513
3,46644,3063
3,46645,2530
3,46646,522
3,46647,3510
4,46648,1547
2,46649,2002
4,46650,2412
4,46651,700
4,46652,1172
3,46653,1429
4,46654,242
1,46655,1645
2,46656,95
4,46657,2025
4,46658,702
1,46659,2859
4,46660,2910
4,46661,2372
4,46662,2061
2,46663,2301
2,46664,1682
3,46665,2155
2,46666,3268
3,46667,981
2,46668,3091
1,46669,315
2,46670,1397
3,46671,2901
3,46672,170
4,46673,458
2,46674,1937
3,46675,1237
1,46676,2272
4,46677,3451
1,46678,1464
4,46679,386
2,46680,863
4,46681,2425
4,46682,2940
4,46683,2528
1,46684,1973
1,46685,18
3,46686,2668
3,46687,259
4,46688,3597
3,46689,2169
4,46690,126
2,46691,3249
3,46692,2529
3,46693,1176
4,46694,885
2,46695,1342
3,46696,204
2,46697,1547
3,46698,2639
4,46699,2173
4,46700,1982
2,46701,2390
2,46702,1048
2,46703,1544
4,46704,849
4,46705,495
1,46706,2760
1,46707,1650
1,46708,2768
3,46709,2560
2,46710,475
3,46711,2236
2,46712,310
3,46713,958
3,46714,3316
4,46715,3403
4,46716,1953
4,46717,1611
3,46718,2456
3,46719,1049
2,46720,3310
1,46721,3489
1,46722,302
1,46723,3585
2,46724,988
4,46725,1498
4,46726,2741
3,46727,2331
1,46728,202
2,46729,1122
3,46730,3227
4,46731,667
1,46732,3060
2,46733,169
1,46734,506
3,46735,2937
1,46736,860
1,46737,2469
4,46738,3514
2,46739,396
1,46740,187
4,46741,291
1,46742,2453
2,46743,362
4,46744,62
1,46745,1759
3,46746,3452
3,46747,1591
3,46748,1206
3,46749,1
3,46750,3095
1,46751,1486
1,46752,3562
3,46753,1128
3,46754,2402
1,46755,916
1,46756,785
3,46757,3089
2,46758,3396
4,46759,3286
4,46760,823
2,46761,79
2,46762,2273
2,46763,2816
3,46764,3492
1,46765,1881
1,46766,141
1,46767,2566
4,46768,1940
1,46769,1936
2,46770,1059
4,46771,1621
3,46772,1754
1,46773,1001
4,46774,433
3,46775,3507
3,46776,299
3,46777,3636
2,46778,439
1,46779,3366
2,46780,1033
1,46781,304
1,46782,2492
1,46783,1071
4,46784,2520
3,46785,3441
4,46786,1054
1,46787,1590
4,46788,1471
2,46789,3199
4,46790,2577
4,46791,7
2,46792,1654
1,46793,1860
1,46794,1820
2,46795,2459
3,46796,2468
1,46797,2492
3,46798,1280
2,46799,3467
4,46800,3537
3,46801,1506
2,46802,461
1,46803,470
1,46804,860
4,46805,1117
3,46806,3180
2,46807,2682
3,46808,1403
1,46809,2769
1,46810,1083
3,46811,1922
2,46812,75
4,46813,160
3,46814,3050
1,46815,2007
3,46816,139
2,46817,2804
2,46818,3450
4,46819,3588
4,46820,3447
3,46821,3044
4,46822,3010
3,46823,89
4,46824,966
3,46825,1869
2,46826,3086
2,46827,768
1,46828,1710
3,46829,2896
4,46830,3275
3,46831,1709
1,46832,984
1,46833,995
4,46834,1292
1,46835,1655
4,46836,2380
2,46837,3017
1,46838,3393
2,46839,2063
2,46840,3123
4,46841,947
1,46842,3251
2,46843,2966
4,46844,2784
3,46845,1015
1,46846,2191
4,46847,1138
4,46848,1345
4,46849,2640
3,46850,960
2,46851,1054
3,46852,355
2,46853,3583
1,46854,3226
1,46855,1663
2,46856,3525
2,46857,1725
4,46858,1465
4,46859,952
1,46860,2967
1,46861,3406
4,46862,2120
4,46863,232
2,46864,2917
2,46865,2928
4,46866,1523
1,46867,1533
4,46868,1353
3,46869,1973
1,46870,2126
4,46871,167
4,46872,623
3,46873,728
3,46874,1981
1,46875,3575
1,46876,749
3,46877,2143
2,46878,2814
4,46879,727
4,46880,2982
2,46881,2064
1,46882,710
4,46883,1021
2,46884,3005
4,46885,1131
3,46886,3275
1,46887,503
3,46888,289
4,46889,1264
3,46890,230
3,46891,1624
3,46892,1037
3,46893,1807
4,46894,938
1,46895,2954
2,46896,749
1,46897,736
1,46898,2563
4,46899,186
4,46900,165
1,46901,1649
1,46902,1271
4,46903,2132
2,46904,958
2,46905,277
4,46906,584
4,46907,972
2,46908,2010
2,46909,1831
3,46910,578
4,46911,2804
3,46912,3583
1,46913,764
4,46914,1373
1,46915,558
4,46916,987
2,46917,758
4,46918,1395
1,46919,3435
2,46920,2610
1,46921,1287
1,46922,2089
4,46923,1638
1,46924,903
2,46925,2918
3,46926,1504
2,46927,3497
3,46928,2782
1,46929,1004
2,46930,1458
2,46931,3413
1,46932,439
4,46933,777
3,46934,3357
3,46935,3158
1,46936,1340
3,46937,1451
3,46938,477
3,46939,1656
4,46940,1267
3,46941,3088
4,46942,1247
2,46943,3402
3,46944,3266
3,46945,1215
3,46946,2597
3,46947,141
3,46948,431
3,46949,827
3,46950,208
1,46951,363
4,46952,1142
3,46953,2840
3,46954,3546
3,46955,323
2,46956,234
3,46957,2170
3,46958,720
3,46959,2105
4,46960,1547
3,46961,2483
1,46962,2715
1,46963,2845
2,46964,3306
4,46965,152
4,46966,1214
2,46967,1832
1,46968,2002
2,46969,2802
2,46970,426
1,46971,1049
2,46972,1681
2,46973,1043
2,46974,1144
4,46975,1861
4,46976,310
3,46977,3378
3,46978,1643
3,46979,2578
3,46980,2169
3,46981,3508
3,46982,3057
3,46983,99
1,46984,408
1,46985,1856
4,46986,177
1,46987,461
2,46988,267
1,46989,3198
3,46990,1275
1,46991,3572
3,46992,930
1,46993,2636
3,46994,2324
1,46995,748
1,46996,1107
1,46997,2370
2,46998,1134
4,46999,922
3,47000,1766
2,47001,991
3,47002,3345
2,47003,1630
3,47004,2327
2,47005,3285
4,47006,413
3,47007,3049
4,47008,1291
4,47009,632
4,47010,2728
1,47011,1264
1,47012,2248
1,47013,1950
1,47014,1409
3,47015,888
3,47016,1236
2,47017,645
1,47018,2586
1,47019,1753
1,47020,1185
3,47021,647
1,47022,2932
3,47023,1146
4,47024,3209
2,47025,2094
2,47026,2967
4,47027,2517
1,47028,2608
1,47029,2526
4,47030,473
2,47031,3490
1,47032,342
2,47033,2461
3,47034,1917
1,47035,1878
3,47036,635
2,47037,1911
1,47038,54
3,47039,1008
3,47040,2292
1,47041,420
3,47042,1269
4,47043,2180
3,47044,412
4,47045,768
1,47046,2044
3,47047,2067
1,47048,1139
3,47049,2293
4,47050,1199
3,47051,877
4,47052,212
3,47053,2585
4,47054,3266
4,47055,2682
2,47056,810
2,47057,746
1,47058,2380
1,47059,398
4,47060,1585
2,47061,912
4,47062,3449
4,47063,3377
3,47064,2754
2,47065,311
1,47066,1899
2,47067,1489
4,47068,2632
4,47069,2119
4,47070,3322
2,47071,425
1,47072,2299
4,47073,2923
3,47074,2350
3,47075,1424
3,47076,729
3,47077,157
4,47078,1993
2,47079,272
1,47080,3007
3,47081,2502
2,47082,1838
4,47083,3170
3,47084,1295
4,47085,2208
1,47086,345
1,47087,2245
3,47088,2361
1,47089,2403
2,47090,788
3,47091,2550
3,47092,3561
1,47093,1490
1,47094,1228
1,47095,2293
1,47096,2648
3,47097,3072
1,47098,2754
3,47099,2112
2,47100,1694
3,47101,1346
2,47102,3581
1,47103,3371
3,47104,2724
4,47105,1031
1,47106,3331
3,47107,749
4,47108,708
4,47109,3582
1,47110,2963
3,47111,2294
4,47112,2413
4,47113,423
1,47114,1080
2,47115,1411
3,47116,1203
1,47117,3603
1,47118,3069
1,47119,1001
2,47120,2197
3,47121,3285
4,47122,3620
1,47123,734
2,47124,1778
2,47125,1294
3,47126,961
1,47127,2342
2,47128,1416
3,47129,2278
3,47130,551
4,47131,375
4,47132,649
2,47133,3534
3,47134,1503
4,47135,3508
2,47136,1307
2,47137,1280
1,47138,972
1,47139,185
1,47140,2704
1,47141,1354
2,47142,3113
